,Restaurant ID,Restaurant Name,Location,Building No.,Street Name,Zip Code,Contact Number,Cuisine Type,Inspection Date,Inspection Action,Violation Code,Violation Description,Critical Flag,Inspection Score,Record Date,Inspection Type,Latitude,Longitude,Community Board,Council District,Census Tract,Building ID No.,Borough-Block-Lot,Neighborhood Area,Grade
530,50063690,HAPPY GARDEN,Bronx,1236-1238,SPOFFORD AVE,10474,7186171818,Chinese,2023-03-08,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container.  Condiments not in single-service containers or dispensed directly by the vendor.",Critical,72.0,5/14/2023,Cycle Inspection / Initial Inspection,40.81403047,-73.88951754,202,17,9300,2006612,2027650140,BX27,Closed
531,50051111,LESSINGS- BULOVA CORPORATE CENTER,Queens,7520,ASTORIA BLVD,11370,7182054044,American,2019-06-19,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.76571731,-73.89238133,403,22,30904,4022646,4010270050,QN28,B
532,50117265,BLANK STREET,Manhattan,149,AVENUE A,10009,3474846694,Coffee/Tea,2021-12-15,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.72746328,-73.98251587,103,2,3400,1076870,1004370029,MN22,A
533,50111292,BISTRO SO,Brooklyn,530,DRIGGS AVENUE,11211,9173190913,French,2022-07-29,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.71750088,-73.9559427,301,33,55300,3324833,3023200019,BK73,A
534,41078357,SOJOURN,Manhattan,242-244,EAST   79 STREET,10075,2125377745,Mediterranean,2023-01-07,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,80.0,5/14/2023,Cycle Inspection / Initial Inspection,40.77384275,-73.95629161,108,4,13400,1080461,1014330029,MN31,N
535,50131978,PENNY,Brooklyn,292,NORTH    8 STREET,11211,9174493842,Mexican,2023-04-10,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,6.0,5/14/2023,Pre-permit (Non-operational) / Initial Inspection,40.71555626,-73.95261445,301,33,51900,3000000,3023230010,BK73,N
536,41547909,OISHII SUSHI JAPAN,Queens,3704,DITMARS BOULEVARD,11105,7186260588,Japanese,2020-02-14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.77376154,-73.90736979,401,22,11700,4015886,4008060029,QN72,A
537,50063690,HAPPY GARDEN,Bronx,1236-1238,SPOFFORD AVE,10474,7186171818,Chinese,2022-09-16,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,0.0,5/14/2023,Cycle Inspection / Re-inspection,40.81403047,-73.88951754,202,17,9300,2006612,2027650140,BX27,A
538,50108307,KFC,Brooklyn,1667,PITKIN AVENUE,11212,9177965620,Chicken,2022-10-26,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,5.0,5/14/2023,Cycle Inspection / Re-inspection,40.66952697,-73.91180483,316,41,92400,3080742,3034980060,BK81,A
539,41463561,SOMTUM DER,Manhattan,85,AVENUE A,10009,2122608570,Thai,2019-12-03,Violations were cited in the following area(s).,02I,Food prepared from ingredients at ambient temperature not cooled to 41º F or below within 4 hours.,Critical,8.0,5/14/2023,Cycle Inspection / Re-inspection,40.72516615,-73.98419051,103,2,3200,1005764,1004327501,MN22,A
540,50131439,TACO BELL,Manhattan,3427,BROADWAY,10031,6316803773,Tex-Mex,2023-02-10,Violations were cited in the following area(s).,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.82292031,-73.95302187,109,7,22500,1062311,1020870097,MN04,A
541,50073811,KING SUNSHINE #2 JERK CENTER,Bronx,1294,WESTCHESTER AVENUE,10459,3478624020,Caribbean,2020-03-09,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.8273315,-73.88670222,202,17,12102,2097227,2027570093,BX27,A
542,50084554,STANG THAI,Brooklyn,3019,FORT HAMILTON PARKWAY,11218,7186009319,Thai,2023-01-26,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,18.0,5/14/2023,Cycle Inspection / Re-inspection,40.64837197,-73.9786195,307,39,50000,3122733,3052810065,BK40,B
543,41591310,STARBUCKS,Queens,110-00,ROCKAWAY BOULEVARD,11420,6465881074,Coffee/Tea,2019-05-22,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,5/14/2023,Cycle Inspection / Initial Inspection,40.67766457,-73.82875789,410,32,86400,4457718,4115430002,QN55,A
544,50045159,LENWICH,Manhattan,940,8 AVENUE,10019,2129561080,Sandwiches/Salads/Mixed Buffet,2023-04-28,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76577482,-73.98354546,105,3,13700,1024888,1010270063,MN17,A
545,50070510,GYRO CORNER NYC,Queens,3269,FRANCIS LEWIS BLVD,11358,7183595454,Greek,2022-11-22,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20.0,5/14/2023,Cycle Inspection / Re-inspection,40.76783082,-73.79094706,411,19,109900,4314800,4060250038,QN46,B
546,40379573,DUNKIN',Bronx,4090,BOSTON POST ROAD,10475,7183248842,Donuts,2023-01-30,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.8857797,-73.82837527,212,12,46202,2095194,2052800001,BX13,A
547,50080311,LITTLE BEET,Manhattan,1065,AVENUE OF THE AMERICAS,10018,9173387111,American,2023-02-01,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75374198,-73.9849164,105,4,11300,1022565,1009930029,MN17,A
548,50053683,PRESSED JUICERY,Manhattan,337,PARK AVENUE SOUTH,10010,6468337150,"Juice, Smoothies, Fruit Salads",2022-01-21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74127261,-73.98555798,105,2,6800,1080811,1008800089,MN21,A
549,50100851,EL DARI DELI & RESTAURANT,Staten Island,511,TOMPKINS AVENUE,10305,3478576200,Mexican,2023-05-02,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,50.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.61318257,-74.07175768,501,49,800,5042730,5028490007,SI37,N
550,50033040,STARBUCKS,Manhattan,475,WEST   57 STREET,10019,2122475489,Coffee/Tea,2023-02-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76873143,-73.98763869,104,6,13900,1026878,1010677501,MN15,A
551,50112687,98K HAMBURGER,Brooklyn,5424,7 AVENUE,11220,7184382592,Chicken,2022-09-07,Establishment re-opened by DOHMH.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,9.0,5/14/2023,Pre-permit (Operational) / Reopening Inspection,40.64002128,-74.00843871,307,43,10000,3014759,3008250049,BK34,P
552,41691247,RAMINI ESPRESSO BAR,Manhattan,265,WEST   37 STREET,10018,3479070343,Coffee/Tea,2019-11-22,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75362185,-73.99095852,105,3,10900,1014453,1007870001,MN17,A
553,50065408,VILLA PIZZA,Bronx,3133,VILLA AVENUE,10468,7184508870,Pizza,2019-05-15,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,14.0,5/14/2023,Cycle Inspection / Re-inspection,40.87556536,-73.88733569,207,11,41100,2017661,2033220053,BX05,B
554,50043712,EMPANADA LOCA,Brooklyn,606,5 AVENUE,11215,7183692118,Spanish,2023-04-04,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.66378279,-73.99092028,307,38,14300,3008910,3006280037,BK37,A
555,50062435,RE-DE-FINED,Brooklyn,2771,NOSTRAND AVENUE,11210,7187041188,Jewish/Kosher,2022-01-14,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.61686985,-73.94498741,318,45,74600,3211130,3076840034,BK58,A
556,50044818,J&M PIZZA,Queens,263,BEACH   20 STREET,11691,7189540034,Pizza,2023-03-10,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.59645317,-73.75416641,414,31,99801,4301264,4157800075,QN15,A
557,41559330,LA PALMA RESTAURANT OF FAR ROCKAWAY,Queens,1037,BEACH   20 STREET,11691,7184711223,Latin American,2020-01-02,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.6030742,-73.7531624,414,31,100802,4300149,4157040060,QN15,A
558,50066922,LOLY PIZZA RESTAURANT,Bronx,119,EAST MOUNT EDEN AVENUE,10452,9179823115,Spanish,2022-07-27,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.84346025,-73.91259257,204,14,22702,2008024,2028380027,BX41,A
559,50101121,369 BBQ,Queens,4620,KISSENA BLVD,11355,7186120923,Asian/Asian Fusion,2022-10-25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75014948,-73.81863835,407,20,84500,4314746,4051490037,QN22,A
560,50119970,MCDONALD'S RESTAURANT,Bronx,1101,EAST TREMONT AVENUE,10460,7302102311,Other,2022-05-05,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.83999138,-73.87711772,206,15,22000,2042429,2040040017,BX17,A
561,50084938,TACO BELL CANTINA,Manhattan,500,8 AVENUE,10018,9292323040,Tex-Mex,2020-01-02,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.7529358,-73.99290405,105,3,10900,1014421,1007850001,MN17,A
562,40847325,MARSEILLE,Manhattan,630,9 AVENUE,10036,2123332323,French,2023-01-19,Violations were cited in the following area(s).,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,31.0,5/14/2023,Cycle Inspection / Re-inspection,40.7600309,-73.99144857,104,3,12100,1024982,1010350001,MN15,C
563,50104521,DAIGO SUSHI ROLL BAR,Brooklyn,527,CARROLL STREET,11215,9175471157,Japanese,2022-11-03,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.67639161,-73.98451576,306,39,11900,3323389,3004480046,BK37,A
564,40979852,L'ITALIANO TRATTORIA,Queens,21601,HORACE HARDING EXPRESSWAY,11364,7182242536,Italian,2023-03-24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,32.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74783515,-73.76137958,411,23,139900,4160845,4074670030,QN46,N
565,41694199,LA BAGUETTE SHOP,Brooklyn,1836,ROCKAWAY PARKWAY,11236,7187584330,Bakery Products/Desserts,2022-12-29,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24.0,5/14/2023,Cycle Inspection / Re-inspection,40.63748011,-73.89381038,318,46,101000,3232768,3082610001,BK50,Z
